id	name	description	synonyms	organism
Q74IX3	DTD_LACJO	D-aminoacyl-tRNA deacylase	["Gly-tRNA(Ala) deacylase", "DTD", "EC:3.1.1.96"]	NCBI:txid257314
A1V9Q4	RPOZ_DESVV	DNA-directed RNA polymerase subunit omega	["Transcriptase subunit omega", "RNA polymerase omega subunit", "EC:2.7.7.6", "RNAP omega subunit"]	NCBI:txid391774
A3PY92	RS15_MYCSJ	30S ribosomal protein S15	[]	NCBI:txid164757
B5EB36	LEPA_GEOBB	Elongation factor 4	["EF-4", "EC:3.6.5.n1", "Ribosomal back-translocase LepA"]	NCBI:txid404380
Q4K3A3	ATP6_PSEF5	ATP synthase subunit a	["ATP synthase F0 sector subunit a", "F-ATPase subunit 6"]	NCBI:txid220664
A9HZV6	CYSG_BORPD	Siroheme synthase	[]	NCBI:txid340100
A5EGF9	COBQ_BRASB	Cobyric acid synthase	[]	NCBI:txid288000
A9NA23	Y203_COXBR	UPF0234 protein COXBURSA331_A0203	[]	NCBI:txid360115
P46457	SFSA_HAEIN	Sugar fermentation stimulation protein homolog	[]	NCBI:txid71421
P57481	RLUD_BUCAI	Ribosomal large subunit pseudouridine synthase D	["EC:5.4.99.23", "rRNA-uridine isomerase D", "23S rRNA pseudouridine(1911/1915/1917) synthase", "rRNA pseudouridylate synthase D"]	NCBI:txid107806
D0NJ41	EPI10_PHYIT	Extracellular protease inhibitor 10 (precursor)	["Secreted effector EPI10"]	NCBI:txid403677
Q20300	ELO5_CAEEL	Elongation of very long chain fatty acids protein 5	["Very-long-chain 3-oxoacyl-CoA synthase 5", "3-keto acyl-CoA synthase elo-5", "EC:2.3.1.199"]	NCBI:txid6239
Q82ZX4	RPOY_ENTFA	DNA-directed RNA polymerase subunit epsilon	["RNA polymerase epsilon subunit", "EC:2.7.7.6", "RNAP epsilon subunit", "Transcriptase subunit epsilon"]	NCBI:txid226185
D4A2K4	KLH21_RAT	Kelch-like protein 21	[]	NCBI:txid10116
Q99188	RGS2_YEAST	Regulator of G-protein signaling 2	[]	NCBI:txid559292
Q8I7J4	COQ2_CAEEL	4-hydroxybenzoate polyprenyltransferase, mitochondrial (precursor)	["4-HB polyprenyltransferase", "EC:2.5.1.39", "Para-hydroxybenzoate--polyprenyltransferase"]	NCBI:txid6239
Q7VA58	ATP6_PROMA	ATP synthase subunit a	["F-ATPase subunit 6", "ATP synthase F0 sector subunit a"]	NCBI:txid167539
P9WFV5	SYH_MYCTU	Histidine--tRNA ligase	["Histidyl-tRNA synthetase", "EC:6.1.1.21"]	NCBI:txid83332
P60675	MNHA1_STAAN	Na(+)/H(+) antiporter subunit A1	["Mnh complex subunit A1"]	NCBI:txid158879
O10236	GLYCO_RYSV	Glycoprotein (precursor)	[]	NCBI:txid59380
A0MSX9	IL7RA_HORSE	Interleukin-7 receptor subunit alpha (precursor)	["IL-7 receptor subunit alpha", "IL-7R-alpha", "IL-7R subunit alpha", "IL-7RA"]	NCBI:txid9796
B0U358	KDKA_XYLFM	3-deoxy-D-manno-octulosonic acid kinase	["EC:2.7.1.166", "Kdo kinase"]	NCBI:txid405440
A1UAM4	MURB_MYCSK	UDP-N-acetylenolpyruvoylglucosamine reductase	["UDP-N-acetylmuramate dehydrogenase", "EC:1.3.1.98"]	NCBI:txid189918
Q04538	POLG_POWVL	Genome polyprotein	[]	NCBI:txid39008
P65143	IF3_STRA5	Translation initiation factor IF-3	[]	NCBI:txid208435
Q9PPR2	RL13_UREPA	50S ribosomal protein L13	[]	NCBI:txid273119
P37924	FIMD_SALTY	Outer membrane usher protein FimD (precursor)	[]	NCBI:txid99287
A5GDD6	NADA_GEOUR	Quinolinate synthase A	["EC:2.5.1.72"]	NCBI:txid351605
P12372	PSAD_SOLLC	Photosystem I reaction center subunit II, chloroplastic (precursor)	["Photosystem I 20 kDa subunit"]	NCBI:txid4081
P46928	YKGB_MANHA	Uncharacterized 23.0 kDa protein in purT/mpa1 5'region	[]	NCBI:txid75985
A8KBL5	S38AB_DANRE	Putative sodium-coupled neutral amino acid transporter 11	["Solute carrier family 38 member 11"]	NCBI:txid7955
Q48UB9	ADDB_STRPM	ATP-dependent helicase/deoxyribonuclease subunit B	["ATP-dependent helicase/nuclease RexB", "EC:3.6.4.12", "EC:3.1.-.-"]	NCBI:txid319701
Q7V8L0	MURA_PROMM	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	["Enoylpyruvate transferase", "UDP-N-acetylglucosamine enolpyruvyl transferase", "EC:2.5.1.7"]	NCBI:txid74547
A9BF21	REX_PETMO	Redox-sensing transcriptional repressor Rex	[]	NCBI:txid403833
Q2RFS7	RL17_MOOTA	50S ribosomal protein L17	[]	NCBI:txid264732
Q48R93	DEF_STRPM	Peptide deformylase	["PDF", "EC:3.5.1.88", "Polypeptide deformylase"]	NCBI:txid319701
Q641I1	F135B_XENLA	Protein FAM135B	[]	NCBI:txid8355
Q1LJF1	HUTI_CUPMC	Imidazolonepropionase	["Imidazolone-5-propionate hydrolase", "EC:3.5.2.7"]	NCBI:txid266264
Q803R2	CCZ1_DANRE	Vacuolar fusion protein CCZ1 homolog	[]	NCBI:txid7955
Q9HLE7	SYR_THEAC	Arginine--tRNA ligase	["Arginyl-tRNA synthetase", "EC:6.1.1.19"]	NCBI:txid273075
P83342	HIP2_ECTMO	High-potential iron-sulfur protein isozyme 2	["HiPIP 2"]	NCBI:txid195064
Q4ULX2	SYP_RICFE	Proline--tRNA ligase	["EC:6.1.1.15", "Prolyl-tRNA synthetase"]	NCBI:txid315456
Q9D956	MALD3_MOUSE	MARVEL domain-containing protein 3	[]	NCBI:txid10090
Q0T3U5	RUVA_SHIF8	Holliday junction ATP-dependent DNA helicase RuvA	["EC:3.6.4.12"]	NCBI:txid373384
Q87DD3	RL13_XYLFT	50S ribosomal protein L13	[]	NCBI:txid183190
B2VI32	ISCS_ERWT9	Cysteine desulfurase IscS	["EC:2.8.1.7"]	NCBI:txid465817
P80304	SPE_SEPOF	Epididymal sperm protein E	[]	NCBI:txid6610
Q9RUE3	HISZ_DEIRA	ATP phosphoribosyltransferase regulatory subunit	[]	NCBI:txid243230
P52533	VU84_HHV6Z	Protein U84	[]	NCBI:txid36351
Q830M0	YABA_ENTFA	Initiation-control protein YabA	[]	NCBI:txid226185
Q8S911	CFI_IPOBA	Chalcone--flavonone isomerase	["Chalcone isomerase", "EC:5.5.1.6"]	NCBI:txid4120
P62387	HBA2_NOTNE	Hemoglobin subunit alpha-2	["Alpha-2-globin", "Hemoglobin alpha-2 chain"]	NCBI:txid202063
P21982	FLAA_SPIAU	Flagellar filament outer layer protein (precursor)	["Sheath protein"]	NCBI:txid147
Q1BJL9	ACYP_BURCA	Acylphosphatase	["EC:3.6.1.7", "Acylphosphate phosphohydrolase"]	NCBI:txid331271
B2U9V3	DER_RALPJ	GTPase Der	["GTP-binding protein EngA"]	NCBI:txid402626
B3A0Q6	CAH2_LOTGI	Putative carbonic anhydrase 2 (fragment)	["EC:4.2.1.1"]	NCBI:txid225164
A8AP02	QUEF_CITK8	NADPH-dependent 7-cyano-7-deazaguanine reductase	["NADPH-dependent nitrile oxidoreductase", "7-cyano-7-carbaguanine reductase", "EC:1.7.1.13", "PreQ(0) reductase"]	NCBI:txid290338
Q5RK30	SBDS_RAT	Ribosome maturation protein SBDS	["Shwachman-Bodian-Diamond syndrome protein homolog"]	NCBI:txid10116
B2K660	BTUC_YERPB	Vitamin B12 import system permease protein BtuC	[]	NCBI:txid502801
P04157	PTPRC_RAT	Receptor-type tyrosine-protein phosphatase C (precursor)	["EC:3.1.3.48", "T200", "Leukocyte common antigen"]	NCBI:txid10116
Q9LZ46	H2A4_ARATH	Probable histone H2A.4	["HTA12"]	NCBI:txid3702
A4IQ82	TRPB_GEOTN	Tryptophan synthase beta chain	["EC:4.2.1.20"]	NCBI:txid420246
C0QGT5	LSPA_DESAH	Lipoprotein signal peptidase	["Prolipoprotein signal peptidase", "EC:3.4.23.36", "Signal peptidase II"]	NCBI:txid177437
B0BZ98	DTD_ACAM1	D-aminoacyl-tRNA deacylase	["DTD", "Gly-tRNA(Ala) deacylase", "EC:3.1.1.96"]	NCBI:txid329726
B1JED2	HIS4_PSEPW	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	["Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase", "EC:5.3.1.16"]	NCBI:txid390235
Q2TAQ1	ELP1_XENLA	Putative elongator complex protein 1	["IkappaB kinase complex-associated protein", "ELP1"]	NCBI:txid8355
A4YWD7	SSRP_BRASO	SsrA-binding protein	["Small protein B"]	NCBI:txid114615
Q05879	KITH_CBEPV	Thymidine kinase	["EC:2.7.1.21"]	NCBI:txid10288
P21725	TKTC_CUPNH	Transketolase, chromosomal	["EC:2.2.1.1", "TK"]	NCBI:txid381666
F4IFF3	MCM9_ARATH	Probable DNA helicase MCM9	["EC:3.6.4.12", "Minichromosome maintenance 9"]	NCBI:txid3702
B3E847	RS5_GEOLS	30S ribosomal protein S5	[]	NCBI:txid398767
P47047	MTR4_YEAST	ATP-dependent RNA helicase DOB1	["mRNA transport regulator MTR4", "EC:3.6.4.13"]	NCBI:txid559292
Q1CN77	RPOC_YERPN	DNA-directed RNA polymerase subunit beta'	["EC:2.7.7.6", "Transcriptase subunit beta'", "RNAP subunit beta'", "RNA polymerase subunit beta'"]	NCBI:txid377628
Q6G477	THIC_BARHE	Phosphomethylpyrimidine synthase	["Thiamine biosynthesis protein ThiC", "Hydroxymethylpyrimidine phosphate synthase", "EC:4.1.99.17"]	NCBI:txid283166
Q5XWE1	PROF_CITLA	Profilin	[]	NCBI:txid3654
B4TBW0	DTD_SALHS	D-aminoacyl-tRNA deacylase	["EC:3.1.1.96", "DTD", "Gly-tRNA(Ala) deacylase"]	NCBI:txid454169
P31650	S6A11_MOUSE	Sodium- and chloride-dependent GABA transporter 3	["Sodium- and chloride-dependent GABA transporter 4", "GAT-3", "Solute carrier family 6 member 11"]	NCBI:txid10090
B5YY20	ILVD_ECO5E	Dihydroxy-acid dehydratase	["DAD", "EC:4.2.1.9"]	NCBI:txid444450
O83938	SYFA_TREPA	Phenylalanine--tRNA ligase alpha subunit	["EC:6.1.1.20", "Phenylalanyl-tRNA synthetase alpha subunit"]	NCBI:txid243276
Q8RHN4	RS15_FUSNN	30S ribosomal protein S15	[]	NCBI:txid190304
B2G6W2	GRPE_LACRJ	Protein GrpE	["HSP-70 cofactor"]	NCBI:txid557433
C3NG04	AROA_SULIN	3-phosphoshikimate 1-carboxyvinyltransferase	["EC:2.5.1.19", "5-enolpyruvylshikimate-3-phosphate synthase"]	NCBI:txid419942
A3DJ07	UVRC_HUNT2	UvrABC system protein C	["Excinuclease ABC subunit C", "Protein UvrC"]	NCBI:txid203119
P53616	SUN4_YEAST	Probable secreted beta-glucosidase SUN4 (precursor)	["Septation protein SUN4", "Soluble cell wall protein 3", "EC:3.2.1.-"]	NCBI:txid559292
Q0VCW4	SDHL_BOVIN	L-serine dehydratase/L-threonine deaminase	["L-threonine dehydratase", "SDH", "EC:4.3.1.19", "L-serine deaminase", "EC:4.3.1.17"]	NCBI:txid9913
Q49VB6	NAGB_STAS1	Glucosamine-6-phosphate deaminase	["GlcN6P deaminase", "Glucosamine-6-phosphate isomerase", "EC:3.5.99.6"]	NCBI:txid342451
Q6Z8F5	SCAM5_ORYSJ	Secretory carrier-associated membrane protein 5	["Secretory carrier membrane protein 5"]	NCBI:txid39947
C3LCZ8	YHAM_BACAC	3'-5' exoribonuclease YhaM	["EC:3.1.-.-"]	NCBI:txid568206
Q4ZWR7	FABZ_PSEU2	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	["EC:4.2.1.59", "Beta-hydroxyacyl-ACP dehydratase", "(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase"]	NCBI:txid205918
A6TR08	URK_ALKMQ	Uridine kinase	["EC:2.7.1.48", "Uridine monophosphokinase", "Cytidine monophosphokinase"]	NCBI:txid293826
A1T4R6	RL14_MYCVP	50S ribosomal protein L14	[]	NCBI:txid350058
A1BJ21	RS14_CHLPD	30S ribosomal protein S14	[]	NCBI:txid290317
A2PZN8	YAB7_ORYSJ	Protein YABBY 7	["OsYABBY7"]	NCBI:txid39947
P42289	DRD1_XENLA	D(1A) dopamine receptor	["Dopamine D1 receptor"]	NCBI:txid8355
P63453	MBTL_MYCBO	Acyl carrier protein MbtL	["Mycobactin synthase protein L", "ACP"]	NCBI:txid233413
Q6B3P0	CDHR1_DANRE	Cadherin-related family member 1 (precursor)	["Photoreceptor cadherin", "Protocadherin-21"]	NCBI:txid7955
O44199	RAD50_CAEEL	DNA repair protein rad-50	["EC:3.6.-.-"]	NCBI:txid6239
P0ACF4	DBHB_ECOLI	DNA-binding protein HU-beta	["NS1", "HU-1"]	NCBI:txid83333
B3VQ24	GERT_BACCE	Probable Na(+)/H(+) antiporter GerT	[]	NCBI:txid1396
Q5QYF8	RHLB_IDILO	ATP-dependent RNA helicase RhlB	["EC:3.6.4.13"]	NCBI:txid283942
Q0T052	MDH_SHIF8	Malate dehydrogenase	["EC:1.1.1.37"]	NCBI:txid373384
C4Z138	TRPC_EUBE2	Indole-3-glycerol phosphate synthase	["IGPS", "EC:4.1.1.48"]	NCBI:txid515620
Q2FHV2	ISDB_STAA3	Iron-regulated surface determinant protein B (precursor)	["Staphylococcus aureus surface protein J", "Fur-regulated protein B", "Staphylococcal iron-regulated protein H"]	NCBI:txid367830
Q9SRZ6	ICDHC_ARATH	Cytosolic isocitrate dehydrogenase [NADP]	["EC:1.1.1.42"]	NCBI:txid3702
Q94JI5	C3H10_ORYSJ	Zinc finger CCCH domain-containing protein 10	["OsC3H10"]	NCBI:txid39947
Q5X3P3	RPOZ_LEGPA	DNA-directed RNA polymerase subunit omega	["EC:2.7.7.6", "RNAP omega subunit", "Transcriptase subunit omega", "RNA polymerase omega subunit"]	NCBI:txid297246
A5I9T6	GCSH_LEGPC	Glycine cleavage system H protein	[]	NCBI:txid400673
A9BNG1	RS18_DELAS	30S ribosomal protein S18	[]	NCBI:txid398578
P0DPY4	TXA1A_SCOMO	U-scoloptoxin(10)-Sm1a (precursor)	["U-SLPTX(10)-Sm1a"]	NCBI:txid943129
P49949	FER_ACIAM	Zinc-containing ferredoxin	["Seven-iron ferredoxin"]	NCBI:txid2283
A5FAD0	UREE_FLAJ1	Urease accessory protein UreE	[]	NCBI:txid376686
A4J563	PYRE_DESRM	Orotate phosphoribosyltransferase	["EC:2.4.2.10", "OPRT", "OPRTase"]	NCBI:txid349161
Q28I85	POC1A_XENTR	POC1 centriolar protein homolog A	["WD repeat-containing protein 51A", "Pat-interacting protein 2"]	NCBI:txid8364
Q92IV6	Y314_RICCN	Uncharacterized protein RC0314	[]	NCBI:txid272944
Q1J786	RS16_STRPF	30S ribosomal protein S16	[]	NCBI:txid370554
A0PQ21	TAER_MYCUA	Trans-acting enoyl reductase	["EC:1.3.1.-"]	NCBI:txid362242
Q3KRA9	ALKB6_HUMAN	Alpha-ketoglutarate-dependent dioxygenase alkB homolog 6	["Alkylated DNA repair protein alkB homolog 6", "EC:1.14.11.-"]	NCBI:txid9606
B2FLM4	BIOB_STRMK	Biotin synthase	["EC:2.8.1.6"]	NCBI:txid522373
Q831U0	RECO_ENTFA	DNA repair protein RecO	["Recombination protein O"]	NCBI:txid226185
A8GM49	TSAD_RICAH	tRNA N6-adenosine threonylcarbamoyltransferase	["t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaD", "N6-L-threonylcarbamoyladenine synthase", "EC:2.3.1.234", "tRNA threonylcarbamoyladenosine biosynthesis protein TsaD"]	NCBI:txid293614
Q9V202	RL37A_PYRAB	50S ribosomal protein L37Ae	["Ribosomal protein L43e"]	NCBI:txid272844
A1JHU3	Y031_YERE8	UPF0761 membrane protein YE0031	[]	NCBI:txid393305
P83305	JAP1_RANJA	Japonicin-1	[]	NCBI:txid8402
P41908	SYNC_SACPA	Asparagine--tRNA ligase, cytoplasmic (fragment)	["EC:6.1.1.22", "Asparaginyl-tRNA synthetase"]	NCBI:txid27291
B7HM33	MURD_BACC7	UDP-N-acetylmuramoylalanine--D-glutamate ligase	["EC:6.3.2.9", "UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase", "D-glutamic acid-adding enzyme"]	NCBI:txid405534
Q92374	RFA3_SCHPO	Replication factor A protein 3	["Single-stranded DNA-binding protein P12 subunit"]	NCBI:txid284812
Q7PVF6	COPG_ANOGA	Coatomer subunit gamma	["Gamma-coat protein"]	NCBI:txid7165
P05509	NU4LM_NEUCR	NADH-ubiquinone oxidoreductase chain 4L	["EC:7.1.1.2", "NADH dehydrogenase subunit 4L"]	NCBI:txid367110
Q6AX59	ABHD8_XENLA	Protein ABHD8	["EC:3.-.-.-", "Alpha/beta hydrolase domain-containing protein 8"]	NCBI:txid8355
P41395	Y5356_LEPIN	Uncharacterized protein LB_356	[]	NCBI:txid189518
A7ZJ19	YBED_ECO24	UPF0250 protein YbeD	[]	NCBI:txid331111
Q9P6P6	RM09_SCHPO	54S ribosomal protein L9, mitochondrial (precursor)	[]	NCBI:txid284812
B2B9D9	TRIQK_XENLA	Triple QxxK/R motif-containing protein	["Triple repetitive-sequence of QXXK/R protein"]	NCBI:txid8355
Q9H830	RIF1_HUMAN	Telomere-associated protein RIF1	["Rap1-interacting factor 1 homolog"]	NCBI:txid9606
B9J189	MURC_BACCQ	UDP-N-acetylmuramate--L-alanine ligase	["UDP-N-acetylmuramoyl-L-alanine synthetase", "EC:6.3.2.8"]	NCBI:txid361100
B7ZWR6	OEP61_ARATH	Outer envelope protein 61	["Tetratricopeptide repeat domain-containing protein 7"]	NCBI:txid3702
Q6CIJ2	AEP1_KLULA	ATPase expression protein 1, mitochondrial (precursor)	[]	NCBI:txid284590
P0C7N3	VM3CR_CROVV	Zinc metalloproteinase-disintegrin-like crovidisin (fragment)	["EC:3.4.24.-", "Snake venom metalloproteinase"]	NCBI:txid8742
Q9LE86	S8H_ARATH	Scopoletin 8-hydroxylase	["EC:1.14.11.60", "2-oxoglutarate-dependent dioxygenase S8H"]	NCBI:txid3702
Q99LI2	CLCC1_MOUSE	Chloride channel CLIC-like protein 1 (precursor)	[]	NCBI:txid10090
B5E572	PTH_STRP4	Peptidyl-tRNA hydrolase	["EC:3.1.1.29", "PTH"]	NCBI:txid512566
Q8TA94	ZN563_HUMAN	Zinc finger protein 563	[]	NCBI:txid9606
A2SD46	RF1_METPP	Peptide chain release factor 1	["RF-1"]	NCBI:txid420662
P0CX15	YRF17_YEAST	Y' element ATP-dependent helicase protein 1 copy 7	["EC:3.6.4.12"]	NCBI:txid559292
P15382	KCNE1_HUMAN	Potassium voltage-gated channel subfamily E member 1	["Minimal potassium channel", "IKs producing slow voltage-gated potassium channel subunit beta Mink", "Delayed rectifier potassium channel subunit IsK"]	NCBI:txid9606
Q3YT72	MNME_EHRCJ	tRNA modification GTPase MnmE	["EC:3.6.-.-"]	NCBI:txid269484
Q14689	DIP2A_HUMAN	Disco-interacting protein 2 homolog A	["DIP2 homolog A"]	NCBI:txid9606
P51203	YCF55_PORPU	Uncharacterized protein ycf55	["ORF320"]	NCBI:txid2787
Q2YTE1	ACCA_STAAB	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	["ACCase subunit alpha", "EC:2.1.3.15", "Acetyl-CoA carboxylase carboxyltransferase subunit alpha"]	NCBI:txid273036
A4SHU9	RPOB_AERS4	DNA-directed RNA polymerase subunit beta	["Transcriptase subunit beta", "EC:2.7.7.6", "RNA polymerase subunit beta", "RNAP subunit beta"]	NCBI:txid382245
B2SXN2	RRAAH_PARPJ	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase	["RraA-like protein", "Regulator of ribonuclease activity homolog", "EC:4.1.3.17", "EC:4.1.1.112", "HMG aldolase", "Oxaloacetate decarboxylase"]	NCBI:txid398527
Q9MZT2	S28A1_RABIT	Sodium/nucleoside cotransporter 1	["Na(+)/nucleoside cotransporter 1", "Concentrative nucleoside transporter 1", "Solute carrier family 28 member 1", "Sodium-coupled nucleoside transporter 1"]	NCBI:txid9986
Q0HIK2	DGTL1_SHESM	Deoxyguanosinetriphosphate triphosphohydrolase-like protein	[]	NCBI:txid60480
Q8TIJ4	VATE_METAC	V-type ATP synthase subunit E	["V-ATPase subunit E"]	NCBI:txid188937
A5CVE7	RL25_VESOH	50S ribosomal protein L25	["General stress protein CTC"]	NCBI:txid412965
O05405	YRHO_BACSU	Uncharacterized protein YrhO	[]	NCBI:txid224308
A9C1M4	RL34_DELAS	50S ribosomal protein L34	[]	NCBI:txid398578
Q32HE0	UVRC_SHIDS	UvrABC system protein C	["Protein UvrC", "Excinuclease ABC subunit C"]	NCBI:txid300267
O47885	CYB_ELEMA	Cytochrome b	["Cytochrome b-c1 complex subunit 3", "Complex III subunit III", "Ubiquinol-cytochrome-c reductase complex cytochrome b subunit", "Complex III subunit 3"]	NCBI:txid9783
B2S487	RL35_TREPS	50S ribosomal protein L35	[]	NCBI:txid455434
P92583	CYB_BOSJA	Cytochrome b	["Cytochrome b-c1 complex subunit 3", "Ubiquinol-cytochrome-c reductase complex cytochrome b subunit", "Complex III subunit 3", "Complex III subunit III"]	NCBI:txid9906
Q8TVB5	RS9_METKA	30S ribosomal protein S9	[]	NCBI:txid190192
P0ABT0	HOLE_ECO57	DNA polymerase III subunit theta	["EC:2.7.7.7"]	NCBI:txid83334
L7NCQ0	NLP8_PHYCP	NLP effector protein 8 (precursor)	["Necrosis-inducing protein 8", "Nep1-like protein 8"]	NCBI:txid4784
P59675	FIXB_SHIFL	Protein FixB	[]	NCBI:txid623
Q9KVY5	MNME_VIBCH	tRNA modification GTPase MnmE	["EC:3.6.-.-"]	NCBI:txid243277
B4T0P5	DER_SALNS	GTPase Der	["GTP-binding protein EngA"]	NCBI:txid423368
C5A5K3	HTPX_THEGJ	Protease HtpX homolog	["EC:3.4.24.-"]	NCBI:txid593117
Q969H7	SF01_HUMAN	Splicing factor 1	["Zinc finger protein 162", "Zinc finger gene in MEN1 locus", "Transcription factor ZFM1", "Mammalian branch point-binding protein"]	NCBI:txid9606
Q23424	FZO1_CAEEL	Transmembrane GTPase fzo-1	["EC:3.6.5.-"]	NCBI:txid6239
P01385	3L21_ACAAN	Alpha-elapitoxin-Aa2b	["Alpha-EPTX-Aa2b", "Long neurotoxin 1"]	NCBI:txid8605
Q74JK1	RNH2_LACJO	Ribonuclease HII	["RNase HII", "EC:3.1.26.4"]	NCBI:txid257314
O78414	RK12_GUITH	50S ribosomal protein L12, chloroplastic	[]	NCBI:txid55529
O24171	PROFC_OLEEU	Profilin-3	["Pollen allergen Ole e 2"]	NCBI:txid4146
P75539	DNAB_MYCPN	Replicative DNA helicase	["EC:3.6.4.12"]	NCBI:txid272634
P12856	SOMA2_XENLA	Somatotropin-B (precursor)	["Growth hormone B"]	NCBI:txid8355
Q3A008	HEM1_PELCD	Glutamyl-tRNA reductase	["GluTR", "EC:1.2.1.70"]	NCBI:txid338963
Q5FJH9	RSGA_LACAC	Small ribosomal subunit biogenesis GTPase RsgA	["EC:3.6.1.-"]	NCBI:txid272621
Q6ES52	TDX_ORYSJ	TPR repeat-containing thioredoxin TDX	["Tetratricoredoxin", "OsTrx26"]	NCBI:txid39947
P84091	AP2M1_MOUSE	AP-2 complex subunit mu	["Adaptor protein complex AP-2 subunit mu", "Adaptor-related protein complex 2 subunit mu", "Mu2-adaptin", "Clathrin coat assembly protein AP50", "AP-2 mu chain", "Clathrin coat-associated protein AP50", "Plasma membrane adaptor AP-2 50 kDa protein", "Clathrin assembly protein complex 2 mu medium chain"]	NCBI:txid10090
Q58DB6	EYA2_BOVIN	Eyes absent homolog 2	["EC:3.1.3.48"]	NCBI:txid9913
A8AH11	RNFD_CITK8	Ion-translocating oxidoreductase complex subunit D	["EC:7.-.-.-", "Rnf electron transport complex subunit D"]	NCBI:txid290338
P36791	VE2_HPV32	Regulatory protein E2	[]	NCBI:txid333763
Q51825	FIMA7_PORGN	Major fimbrium subunit FimA type-2 (precursor)	["Fimbrillin", "Major fimbrial subunit protein type II"]	NCBI:txid837
P0C8Y6	SMAKA_XENLA	Small membrane A-kinase anchor protein	["Small membrane AKAP", "smAKAP"]	NCBI:txid8355
A1VZF8	NADE_CAMJJ	NH(3)-dependent NAD(+) synthetase	["EC:6.3.1.5"]	NCBI:txid354242
Q9UTC0	ZYM1_SCHPO	Metallothionein zym1	[]	NCBI:txid284812
Q9I4V0	NQRED_PSEAE	NADH:quinone reductase	["EC:1.6.5.9"]	NCBI:txid208964
Q28654	2A5E_RABIT	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform (fragment)	["PP2A B subunit isoform B'-delta", "PP2A B subunit isoform R5-epsilon", "PP2A B subunit isoform PR61-epsilon", "PP2A B subunit isoform B56-epsilon", "PP2A B subunit isoform B'-epsilon"]	NCBI:txid9986
Q1B554	ATPE_MYCSS	ATP synthase epsilon chain	["F-ATPase epsilon subunit", "ATP synthase F1 sector epsilon subunit"]	NCBI:txid164756
Q9ZLC0	DCUA_HELPJ	Anaerobic C4-dicarboxylate transporter DcuA	[]	NCBI:txid85963
O86840	THYX_STRCO	Flavin-dependent thymidylate synthase	["EC:2.1.1.148", "FDTS", "Thymidylate synthase ThyX", "FAD-dependent thymidylate synthase"]	NCBI:txid100226
Q9C5N8	GDL20_ARATH	GDSL esterase/lipase At1g54020 (precursor)	["Extracellular lipase At1g54020", "EC:3.1.1.-"]	NCBI:txid3702
B0BYQ1	PETG_ACAM1	Cytochrome b6-f complex subunit 5	["Cytochrome b6-f complex subunit V", "Cytochrome b6-f complex subunit PetG"]	NCBI:txid329726
C1FPH6	RECF_CLOBJ	DNA replication and repair protein RecF	[]	NCBI:txid536232
B4SEZ1	QUEA_PELPB	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	["EC:2.4.99.17", "Queuosine biosynthesis protein QueA"]	NCBI:txid324925
P67010	SYA_STAAM	Alanine--tRNA ligase	["Alanyl-tRNA synthetase", "EC:6.1.1.7"]	NCBI:txid158878
A8JBB2	PESC_CHLRE	Pescadillo homolog	[]	NCBI:txid3055
Q91WZ8	DTBP1_MOUSE	Dysbindin	["Hermansky-Pudlak syndrome 7 protein homolog", "Dystrobrevin-binding protein 1", "Biogenesis of lysosome-related organelles complex 1 subunit 8", "Dysbindin-1"]	NCBI:txid10090
Q6NYU3	NDF6A_DANRE	Neurogenic differentiation factor 6-A	["NeuroD6-A", "Protein atonal homolog 2-A"]	NCBI:txid7955
Q9VSY6	SERB_DROME	Phosphoserine phosphatase	["PSP", "O-phosphoserine phosphohydrolase", "EC:3.1.3.3", "PSPase"]	NCBI:txid7227
Q5XHZ6	KLHL7_RAT	Kelch-like protein 7	[]	NCBI:txid10116
P51901	ANXA6_CHICK	Annexin A6	["Chromobindin-20", "67 kDa calelectrin", "Lipocortin VI", "Annexin VI", "Protein III", "P68", "Calphobindin-II", "P70", "Annexin-6"]	NCBI:txid9031
Q9AVQ1	DES_SOLTU	9-divinyl ether synthase	["EC:4.2.1.121", "Cytochrome P450 74D2", "Colneleate synthase", "StDES"]	NCBI:txid4113
O19910	PHCA_CYACA	C-phycocyanin alpha subunit	[]	NCBI:txid2771
O52704	RL1_METTL	50S ribosomal protein L1	["MvaL1", "ML6"]	NCBI:txid2186
P26541	VL3_HPV5B	Probable protein L3	[]	NCBI:txid10599
Q0T5I7	ISPE_SHIF8	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	["EC:2.7.1.148", "4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase", "CMK"]	NCBI:txid373384
